id,restaurant_id,customer_id,rating,comment
1465,9833,5,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
1466,9758,5,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
1467,4284,9,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
1468,8468,10,2,"Loved it! Great atmosphere, service, and food."
1469,8112,1,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
1470,7838,2,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
1471,9578,4,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1472,1717,8,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
1473,5346,6,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1474,3702,1,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
1475,5309,4,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1476,2610,10,9,"Loved it! Great atmosphere, service, and food."
1477,1922,4,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1478,1697,7,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
1479,9171,10,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
1480,3515,7,7,"Perfect for family dinner! Diverse menu, accommodating staff."
1481,2885,2,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1482,3416,5,9,Fantastic for special occasions. Staff went above and beyond.
1483,9459,7,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
1484,5716,2,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1485,5386,9,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
1486,8526,9,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1487,521,9,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
1488,4617,7,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1489,3161,6,7,"Loved it! Great atmosphere, service, and food."
1490,4947,7,1,Fantastic for special occasions. Staff went above and beyond.
1491,1870,4,8,Fantastic for special occasions. Staff went above and beyond.
1492,1866,1,10,"Perfect for family dinner! Diverse menu, accommodating staff."
1493,8476,10,6,"Loved it! Great atmosphere, service, and food."
1494,4990,4,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1495,3854,9,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
1496,2954,4,3,Fantastic for special occasions. Staff went above and beyond.
1497,8645,1,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1498,7409,3,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1499,6619,10,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
1500,1014,3,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1501,3242,1,7,"Loved it! Great atmosphere, service, and food."
1502,2504,3,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1503,785,7,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1504,5271,3,8,Fantastic for special occasions. Staff went above and beyond.
1505,2625,3,4,Quick and tasty! Fast-casual with fresh ingredients.
1506,987,8,1,"Loved it! Great atmosphere, service, and food."
1507,1395,6,2,Fantastic for special occasions. Staff went above and beyond.
1508,9205,9,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1509,459,2,1,Fantastic for special occasions. Staff went above and beyond.
1510,8534,4,10,"Loved it! Great atmosphere, service, and food."
1511,9633,6,9,Fantastic for special occasions. Staff went above and beyond.
1512,2361,6,7,Quick and tasty! Fast-casual with fresh ingredients.
1513,6863,7,2,"Loved it! Great atmosphere, service, and food."
1514,793,2,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
1515,4418,10,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1516,5392,2,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
1517,6990,8,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1518,9312,3,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1519,5233,1,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
1520,6789,1,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1521,7793,5,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1522,7821,3,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
1523,9615,3,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1524,4147,9,2,Quick and tasty! Fast-casual with fresh ingredients.
1525,364,6,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1526,6498,6,7,"Perfect for family dinner! Diverse menu, accommodating staff."
1527,1084,3,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
1528,5678,10,8,"Loved it! Great atmosphere, service, and food."
1529,9293,2,3,"Loved it! Great atmosphere, service, and food."
1530,1504,1,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1531,9804,4,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1532,869,6,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1533,5461,8,1,Quick and tasty! Fast-casual with fresh ingredients.
1534,6485,9,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1535,3465,7,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1536,6953,7,7,"Loved it! Great atmosphere, service, and food."
1537,1816,3,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1538,5146,10,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1539,3885,2,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1540,4493,10,1,Quick and tasty! Fast-casual with fresh ingredients.
1541,9872,2,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
1542,332,6,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1543,5015,4,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
1544,2333,5,4,Fantastic for special occasions. Staff went above and beyond.
1545,5119,3,7,"Loved it! Great atmosphere, service, and food."
1546,6474,3,10,"Perfect for family dinner! Diverse menu, accommodating staff."
1547,6788,9,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
1548,3898,1,2,Quick and tasty! Fast-casual with fresh ingredients.
1549,4636,1,1,Quick and tasty! Fast-casual with fresh ingredients.
1550,240,1,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
1551,7103,6,1,Fantastic for special occasions. Staff went above and beyond.
1552,800,7,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1553,1120,3,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1554,9632,1,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1555,7280,3,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
1556,64,3,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
1557,3066,10,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
1558,5514,7,1,Fantastic for special occasions. Staff went above and beyond.
1559,5564,3,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
1560,3348,9,9,"Perfect for family dinner! Diverse menu, accommodating staff."
1561,6414,4,7,"Loved it! Great atmosphere, service, and food."
1562,186,3,7,Fantastic for special occasions. Staff went above and beyond.
1563,4916,6,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
1564,8312,3,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
1565,2622,5,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
1566,6424,6,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
1567,7064,7,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1568,2295,6,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1569,9672,9,3,Quick and tasty! Fast-casual with fresh ingredients.
1570,2497,9,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
1571,1138,9,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
1572,7623,5,8,Quick and tasty! Fast-casual with fresh ingredients.
1573,6977,6,3,"Loved it! Great atmosphere, service, and food."
1574,9241,1,6,Quick and tasty! Fast-casual with fresh ingredients.
1575,8052,7,9,"Perfect for family dinner! Diverse menu, accommodating staff."
1576,8921,5,10,"Loved it! Great atmosphere, service, and food."
1577,4839,4,5,"Loved it! Great atmosphere, service, and food."
1578,6717,7,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
1579,7516,3,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
1580,9328,1,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
1581,8879,2,8,Quick and tasty! Fast-casual with fresh ingredients.
1582,9780,4,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
1583,8957,4,6,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1584,4186,4,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
1585,8264,3,10,"Perfect for family dinner! Diverse menu, accommodating staff."
1586,781,3,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1587,3549,5,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1588,3387,1,3,"Loved it! Great atmosphere, service, and food."
1589,1838,9,9,Fantastic for special occasions. Staff went above and beyond.
1590,2039,8,3,Fantastic for special occasions. Staff went above and beyond.
1591,1979,4,6,"Loved it! Great atmosphere, service, and food."
1592,7033,5,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
1593,4518,5,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1594,3486,5,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1595,8829,8,4,"Loved it! Great atmosphere, service, and food."
1596,6826,1,9,"Perfect for family dinner! Diverse menu, accommodating staff."
1597,6877,10,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1598,2945,1,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1599,8705,1,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1600,8535,10,6,"Perfect for family dinner! Diverse menu, accommodating staff."
1601,2596,3,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
1602,5784,4,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
1603,2646,6,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1604,5040,2,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
1605,4770,6,6,Quick and tasty! Fast-casual with fresh ingredients.
1606,7740,7,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1607,1338,6,3,"Perfect for family dinner! Diverse menu, accommodating staff."
1608,8416,5,9,Fantastic for special occasions. Staff went above and beyond.
1609,5371,3,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1610,2034,9,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1611,4359,7,4,"Loved it! Great atmosphere, service, and food."
1612,4603,4,9,"Perfect for family dinner! Diverse menu, accommodating staff."
1613,936,9,3,"Loved it! Great atmosphere, service, and food."
1614,7727,1,2,"Perfect for family dinner! Diverse menu, accommodating staff."
1615,562,7,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
1616,1987,3,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
1617,8943,5,5,Fantastic for special occasions. Staff went above and beyond.
1618,3058,1,6,Fantastic for special occasions. Staff went above and beyond.
1619,9541,5,3,"Loved it! Great atmosphere, service, and food."
1620,2823,2,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
1621,161,9,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1622,6109,9,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
1623,3660,1,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
1624,4476,8,2,Quick and tasty! Fast-casual with fresh ingredients.
1625,2280,8,10,Quick and tasty! Fast-casual with fresh ingredients.
1626,3879,1,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
1627,5822,9,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1628,2893,1,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
1629,7459,8,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
1630,9170,6,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
1631,3991,8,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
1632,3974,9,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1633,6228,1,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
1634,8704,7,4,Quick and tasty! Fast-casual with fresh ingredients.
1635,4963,3,4,Quick and tasty! Fast-casual with fresh ingredients.
1636,5646,1,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1637,400,5,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
1638,9148,1,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
1639,5513,4,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
1640,5044,8,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1641,4497,2,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
1642,9816,4,3,"Loved it! Great atmosphere, service, and food."
1643,6756,5,1,Quick and tasty! Fast-casual with fresh ingredients.
1644,3341,7,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1645,3007,9,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1646,2326,7,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
1647,1942,1,6,Quick and tasty! Fast-casual with fresh ingredients.
1648,448,1,4,Quick and tasty! Fast-casual with fresh ingredients.
1649,4600,5,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
1650,1623,5,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1651,8220,10,3,"Loved it! Great atmosphere, service, and food."
1652,1098,2,6,Quick and tasty! Fast-casual with fresh ingredients.
1653,205,10,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
1654,8070,10,5,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1655,178,3,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
1656,5830,6,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
1657,7026,7,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
1658,5102,3,7,Fantastic for special occasions. Staff went above and beyond.
1659,2138,5,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
1660,6596,1,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1661,9715,1,7,Quick and tasty! Fast-casual with fresh ingredients.
1662,9289,10,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
1663,7480,8,2,"Perfect for family dinner! Diverse menu, accommodating staff."
1664,3063,9,10,Fantastic for special occasions. Staff went above and beyond.
